,Amount,Days_in_Quarter__c,ExpectedRevenue,FiscalQuarter,HasOpportunityLineItem,InvoiceTotalIncludingVATFreight__c,IsClosed,LineItemCount__c,NEW_Total_ACV__c,OwnerId,Probability,Spigit_Rep_Assesment__c,StageName
2469,53621.0,30,53621.0,2,True,53621.0,True,1,0.0,53,100,0,0
1696,90000.0,73,90000.0,3,True,90000.0,True,1,0.0,39,100,0,0
2452,50000.0,91,0.0,2,True,50000.0,True,1,0.0,35,0,0,1
1273,115000.0,27,0.0,1,True,115000.0,True,1,0.0,32,0,0,0
2622,59500.0,46,59500.0,3,True,59500.0,True,2,10000.0,44,100,0,0
879,10000.0,46,0.0,3,True,10000.0,True,1,10000.0,40,0,0,0
3802,75000.0,90,0.0,1,True,75000.0,True,2,75000.0,71,0,0,0
1262,48750.0,81,48750.0,3,True,48750.0,True,1,0.0,32,100,0,0
209,30000.0,90,0.0,1,True,30000.0,True,1,0.0,32,0,0,0
249,25000.0,61,0.0,3,True,25000.0,True,1,0.0,39,0,0,0
4003,4004.92,56,4004.92,4,True,4004.92,True,3,4004.92,72,100,0,0
2279,39600.0,75,39600.0,4,True,39600.0,True,1,39600.0,32,100,0,0
3798,172500.0,78,172500.0,4,True,172500.0,True,3,172500.0,41,100,0,0
3337,115780.0,21,115780.0,2,True,115780.0,True,3,115780.0,37,100,0,0
3642,75000.0,90,0.0,1,True,75000.0,True,2,75000.0,44,0,0,1
3504,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,58,0,0,1
1727,35000.0,61,35000.0,3,True,35000.0,True,1,0.0,39,100,0,0
2436,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
3996,43200.0,64,43200.0,4,True,43200.0,True,1,43200.0,72,100,0,0
3936,156.4,92,0.0,4,True,156.4,True,2,156.4,27,0,0,0
1517,65000.0,90,0.0,2,True,65000.0,True,1,0.0,32,0,0,0
2434,50000.0,80,0.0,4,True,50000.0,True,2,25000.0,63,0,0,1
2176,77561.75423842318,87,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,1
3407,158527.0,92,158527.0,3,True,158527.0,True,2,158527.0,40,100,0,0
817,100000.0,29,0.0,1,True,100000.0,True,1,0.0,32,0,0,0
1282,77561.75423842318,47,32169.890166191497,3,False,0.0,True,0,0.0,40,0,0,0
1202,77561.75423842318,73,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
342,77561.75423842318,57,32169.890166191497,1,False,0.0,True,0,0.0,46,0,0,0
2344,301000.0,90,301000.0,1,True,301000.0,True,5,301000.0,41,100,1,0
2922,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
2829,60000.0,91,0.0,2,True,60000.0,True,2,15000.0,35,0,0,1
143,2680.32,61,0.0,4,True,2680.32,True,2,2233.6,17,0,0,0
1876,280000.0,89,0.0,3,True,280000.0,True,2,30000.0,53,0,0,0
3430,75000.0,79,0.0,1,True,75000.0,True,2,75000.0,40,0,0,1
2547,75000.0,58,0.0,4,True,75000.0,True,2,74863.39,41,0,0,1
1924,39940.0,81,39940.0,4,True,39940.0,True,1,0.0,39,100,0,0
3834,50000.0,1,0.0,1,True,50000.0,True,1,50000.0,67,0,0,1
1467,77561.75423842318,15,32169.890166191497,3,False,0.0,True,0,0.0,32,0,0,0
1209,176000.0,88,0.0,2,True,176000.0,True,1,0.0,35,0,0,0
925,77561.75423842318,8,32169.890166191497,3,False,0.0,True,0,0.0,39,100,0,0
2453,77561.75423842318,92,32169.890166191497,3,False,0.0,True,0,0.0,40,0,0,1
1787,6000.0,69,6000.0,1,True,6000.0,True,1,6000.0,32,100,0,0
2694,300000.0,80,300000.0,4,True,300000.0,True,1,0.0,43,100,1,0
3306,-15000.0,86,-15000.0,1,True,-15000.0,True,1,-15000.0,12,100,0,0
2013,187000.0,86,187000.0,2,True,187000.0,True,1,187000.0,35,100,0,0
467,2500.0,56,2500.0,1,True,2500.0,True,1,0.0,32,100,0,0
1686,82000.0,90,0.0,2,True,82000.0,True,1,0.0,32,0,0,0
443,15600.0,23,15600.0,2,True,15600.0,True,1,0.0,32,100,1,0
2480,4125.0,66,4125.0,1,True,4125.0,True,1,0.0,39,100,0,0
286,39000.0,29,0.0,2,True,39000.0,True,1,0.0,46,0,0,0
421,2000.0,26,2000.0,1,True,2000.0,True,1,0.0,39,100,0,0
446,77561.75423842318,15,32169.890166191497,2,False,0.0,True,0,0.0,32,100,1,0
1843,77561.75423842318,30,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
845,47000.0,56,47000.0,1,True,47000.0,True,1,0.0,32,100,0,0
3236,85000.0,50,0.0,1,True,85000.0,True,1,85000.0,54,0,0,1
4131,48712.5,59,0.0,2,True,48712.5,True,1,48712.5,79,0,0,0
3242,50000.0,46,0.0,3,True,50000.0,True,2,50000.0,41,0,0,1
1971,31000.0,62,31000.0,3,True,31000.0,True,1,0.0,32,100,0,0
318,25000.0,16,0.0,4,True,25000.0,True,1,0.0,39,0,0,0
726,25000.0,92,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
1108,77561.75423842318,76,32169.890166191497,2,False,0.0,True,0,0.0,46,0,0,0
2412,77561.75423842318,81,32169.890166191497,1,False,0.0,True,0,0.0,32,100,1,0
2130,15000.0,15,0.0,4,True,15000.0,True,1,15000.0,32,0,0,0
2303,260000.0,91,0.0,2,True,260000.0,True,2,110000.0,45,0,0,0
2712,24500.0,51,24500.0,2,True,24500.0,True,2,5000.0,39,100,0,0
2786,28000.0,15,0.0,4,True,28000.0,True,2,8000.0,6,0,0,0
3941,12000.0,55,12000.0,4,True,12000.0,True,2,12000.0,40,100,0,0
1828,20000.0,91,0.0,2,True,20000.0,True,1,0.0,35,0,0,0
2136,138000.0,89,138000.0,2,True,138000.0,True,2,28000.0,44,100,1,0
2313,49000.0,65,0.0,2,True,49000.0,True,1,0.0,40,0,0,0
2876,10000.0,22,10000.0,3,True,10000.0,True,1,10000.0,46,100,0,0
2592,35000.0,16,0.0,2,True,35000.0,True,2,10000.0,42,0,0,0
2259,199000.0,25,0.0,3,True,199000.0,True,2,25000.0,44,0,0,0
940,250000.0,31,0.0,1,True,250000.0,True,1,0.0,32,0,0,0
2761,15000.0,78,0.0,1,True,15000.0,True,2,5000.0,6,0,0,0
662,45000.0,47,45000.0,3,True,45000.0,True,1,0.0,46,100,1,0
3174,77561.75423842318,16,32169.890166191497,4,False,0.0,True,0,0.0,42,0,0,0
607,15000.0,12,0.0,4,True,15000.0,True,1,0.0,32,0,0,0
3270,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,23,0,0,0
2285,70000.0,89,70000.0,3,True,70000.0,True,1,0.0,41,100,0,0
3104,27000.0,39,27000.0,4,True,27000.0,True,1,27000.0,64,100,0,0
1104,50000.0,31,0.0,3,True,50000.0,True,2,25000.0,44,0,0,1
3335,130540.0,74,130540.0,2,True,130540.0,True,2,130540.0,37,100,0,0
1438,58000.0,92,58000.0,3,True,58000.0,True,1,0.0,32,100,0,0
855,50000.0,90,50000.0,1,True,50000.0,True,1,0.0,32,100,1,0
1699,72000.0,30,72000.0,2,True,72000.0,True,1,0.0,39,100,0,0
1573,77561.75423842318,46,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
2965,0.0,76,0.0,3,False,0.0,True,0,0.0,54,0,0,1
1503,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
2335,138000.0,88,138000.0,4,True,138000.0,True,2,18000.0,37,100,0,0
522,105300.0,30,0.0,3,True,105300.0,True,1,0.0,32,0,0,0
2257,60000.0,92,0.0,3,True,60000.0,True,2,20000.0,54,0,0,1
2122,15000.0,58,15000.0,3,True,15000.0,True,1,15000.0,32,100,0,0
2492,25000.0,31,0.0,4,True,25000.0,True,1,25000.0,18,0,0,0
3455,146250.0,92,0.0,3,True,146250.0,True,1,146250.0,64,0,0,0
2955,100000.0,56,100000.0,3,True,100000.0,True,2,57500.0,43,100,0,0
1140,35000.0,50,35000.0,3,True,35000.0,True,1,0.0,39,100,0,0
3345,25000.0,85,0.0,3,True,25000.0,True,1,25000.0,26,0,0,0
1368,50000.0,86,0.0,3,True,50000.0,True,1,0.0,17,0,0,0
536,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
562,27500.0,30,27500.0,2,True,27500.0,True,1,0.0,39,100,0,0
2476,30000.0,88,0.0,3,True,30000.0,True,1,0.0,65,0,0,1
347,40000.0,4,40000.0,1,True,40000.0,True,1,0.0,32,100,1,0
511,60000.0,90,60000.0,1,True,60000.0,True,1,0.0,32,100,1,0
429,1800.0,32,1800.0,1,True,1800.0,True,1,0.0,39,100,0,0
400,25000.0,29,0.0,4,True,25000.0,True,1,0.0,46,0,0,0
215,40000.0,66,40000.0,2,True,40000.0,True,1,0.0,32,100,0,0
2318,192333.0,13,192333.0,1,True,192333.0,True,3,192333.0,39,100,0,0
3358,1382.07,7,1382.07,2,True,1382.07,True,2,1382.07,41,100,0,0
942,130912.3,55,130912.3,1,True,130912.3,True,1,0.0,32,100,0,0
2528,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,51,0,0,0
3737,46000.0,86,0.0,1,True,46000.0,True,1,46000.0,54,0,0,0
995,144000.0,61,0.0,4,True,144000.0,True,1,144000.0,43,0,0,0
2353,50000.0,50,0.0,2,True,50000.0,True,2,25000.0,40,0,0,0
3562,1047.0,18,0.0,3,True,1047.0,True,1,1047.0,25,0,0,0
396,77561.75423842318,62,32169.890166191497,3,False,0.0,True,0,0.0,32,0,0,0
2188,77561.75423842318,31,32169.890166191497,3,False,0.0,True,0,0.0,44,0,0,0
609,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,39,0,0,0
1726,77561.75423842318,31,32169.890166191497,3,False,0.0,True,0,0.0,17,0,0,0
689,126000.0,36,0.0,4,True,126000.0,True,1,0.0,41,0,0,0
2710,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,50,0,0,0
333,77561.75423842318,8,32169.890166191497,4,False,0.0,True,0,0.0,32,100,0,0
1853,77561.75423842318,15,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
3098,25000.0,42,25000.0,4,True,25000.0,True,1,25000.0,43,100,1,0
1673,138000.0,88,138000.0,4,True,138000.0,True,1,0.0,39,100,0,0
3490,15000.0,86,0.0,2,True,15000.0,True,1,15000.0,72,0,0,1
1580,486685.0,91,486685.0,4,True,486685.0,True,1,486685.0,43,100,0,0
1528,50000.0,76,0.0,4,True,50000.0,True,1,0.0,35,0,0,1
3315,24000.0,58,0.0,1,True,24000.0,True,1,24000.0,40,0,0,1
475,77561.75423842318,21,32169.890166191497,2,False,0.0,True,0,0.0,32,100,0,0
2752,15000.0,71,15000.0,1,True,15000.0,True,1,15000.0,35,100,1,0
1281,45900.0,12,45900.0,3,True,45900.0,True,1,0.0,32,100,0,0
786,25000.0,46,0.0,2,True,25000.0,True,1,0.0,32,0,0,0
718,65000.0,3,0.0,4,True,65000.0,True,1,0.0,43,0,0,0
3854,50000.0,1,0.0,2,True,50000.0,True,1,50000.0,67,0,0,1
1813,60000.0,9,60000.0,2,True,60000.0,True,1,0.0,32,100,0,0
2321,40000.0,86,40000.0,2,True,40000.0,True,1,40000.0,37,100,0,0
1898,248000.0,39,0.0,1,True,248000.0,True,2,95000.0,40,0,0,0
3449,45200.0,87,45200.0,2,True,45200.0,True,1,45200.0,45,100,0,0
216,565000.0,81,565000.0,3,True,565000.0,True,1,0.0,32,100,0,0
3899,150000.0,60,0.0,2,True,150000.0,True,2,150000.0,45,0,0,1
772,0.0,92,0.0,4,False,0.0,True,0,0.0,39,0,0,1
889,77561.75423842318,26,32169.890166191497,4,False,0.0,True,0,0.0,64,0,0,0
1183,77561.75423842318,51,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
304,77561.75423842318,69,32169.890166191497,1,False,0.0,True,0,0.0,32,100,0,0
952,210000.0,55,210000.0,3,True,210000.0,True,1,0.0,39,100,0,0
1702,66000.0,81,66000.0,4,True,66000.0,True,1,0.0,37,100,0,0
1377,77561.75423842318,9,32169.890166191497,2,False,0.0,True,0,0.0,54,0,0,0
2561,50000.0,90,0.0,1,True,50000.0,True,2,25000.0,40,0,0,0
3418,50000.0,76,0.0,4,True,50000.0,True,1,50000.0,35,0,0,1
2079,221900.0,79,221900.0,4,True,221900.0,True,2,209300.0,44,100,0,0
1251,1050.0,84,1050.0,2,True,1050.0,True,1,1050.0,32,100,0,0
2630,35000.0,43,0.0,4,True,35000.0,True,2,5000.0,52,0,0,0
1677,20000.0,32,0.0,1,True,20000.0,True,1,0.0,32,0,0,0
3582,267000.0,16,0.0,1,True,267000.0,True,2,267000.0,64,0,0,0
2978,77561.75423842318,88,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
270,105000.0,76,0.0,4,True,105000.0,True,1,0.0,46,0,0,0
914,20000.0,85,20000.0,4,True,20000.0,True,1,0.0,32,100,1,0
7,8500.0,68,8500.0,1,True,8500.0,True,1,8500.0,37,100,0,0
2269,1500.0,46,0.0,4,True,1500.0,True,1,1500.0,55,0,0,0
2825,40000.0,91,0.0,2,True,40000.0,True,2,15000.0,6,0,0,0
2048,77561.75423842318,60,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
235,120500.0,35,120500.0,1,True,120500.0,True,1,0.0,32,100,0,0
3442,75000.0,58,0.0,4,True,75000.0,True,2,75000.0,41,0,0,1
3817,96000.0,85,96000.0,4,True,96000.0,True,1,96000.0,40,100,0,0
2713,42225.0,61,42225.0,2,True,42225.0,True,1,42225.0,32,100,0,0
298,77561.75423842318,81,32169.890166191497,2,False,0.0,True,0,0.0,32,100,0,0
540,37440.0,24,0.0,1,True,37440.0,True,1,0.0,32,0,0,0
440,192000.0,91,0.0,2,True,192000.0,True,1,0.0,32,0,0,0
544,48000.0,61,0.0,3,True,48000.0,True,1,0.0,32,0,0,0
1512,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
3629,0.0,73,0.0,4,False,0.0,True,0,0.0,54,0,0,1
1437,50000.0,88,50000.0,2,True,50000.0,True,1,50000.0,46,100,0,0
2628,35000.0,91,0.0,2,True,35000.0,True,2,15000.0,6,0,0,0
3388,20000.0,85,20000.0,4,True,20000.0,True,1,20000.0,67,100,0,0
2467,25000.0,85,0.0,4,True,25000.0,True,1,25000.0,42,0,0,0
492,65000.0,92,0.0,3,True,65000.0,True,1,0.0,32,0,0,1
3772,77561.75423842318,31,32169.890166191497,4,False,0.0,True,0,0.0,71,0,0,0
3347,75000.0,92,0.0,4,True,75000.0,True,1,75000.0,42,0,0,0
4099,80223.0,90,0.0,2,True,80223.0,True,1,80223.0,37,0,0,0
869,20000.0,92,0.0,3,True,20000.0,True,1,0.0,32,0,0,0
200,65000.0,85,0.0,2,True,65000.0,True,1,0.0,32,0,0,0
2992,35000.0,76,0.0,1,True,35000.0,True,2,15000.0,3,0,0,0
3070,25000.0,31,0.0,4,True,25000.0,True,1,25000.0,26,0,0,0
1408,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,8,0,0,1
2185,235000.0,74,0.0,1,True,235000.0,True,2,110000.0,32,0,0,0
1647,50000.0,19,0.0,4,True,50000.0,True,1,0.0,32,0,0,0
1356,77561.75423842318,90,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
3352,180000.0,42,180000.0,4,True,180000.0,True,1,180000.0,37,100,0,0
3548,79000.0,31,0.0,1,True,79000.0,True,2,79000.0,17,0,0,0
2196,25000.0,36,25000.0,2,True,25000.0,True,1,0.0,32,100,1,0
759,125000.0,92,125000.0,3,True,125000.0,True,1,0.0,39,100,0,0
3653,50000.0,92,0.0,4,True,50000.0,True,2,50000.0,64,0,0,1
2769,90000.0,56,0.0,3,True,90000.0,True,1,90000.0,17,0,0,1
1214,85000.0,12,0.0,2,True,85000.0,True,1,0.0,32,0,0,0
1553,121000.0,90,121000.0,4,True,121000.0,True,1,0.0,35,100,0,0
760,77561.75423842318,92,32169.890166191497,3,False,0.0,True,0,0.0,32,0,0,0
1608,153000.0,31,0.0,4,True,153000.0,True,1,0.0,44,0,0,0
2237,200350.0,83,0.0,4,True,200350.0,True,1,0.0,37,0,0,1
2284,17500.0,77,17500.0,4,True,17500.0,True,1,17500.0,46,100,0,0
2034,50000.0,90,0.0,1,True,50000.0,True,2,50000.0,64,0,0,1
3183,75000.0,91,0.0,4,True,75000.0,True,1,0.0,68,0,1,0
1982,150000.0,90,0.0,3,True,150000.0,True,2,50000.0,32,0,0,0
305,77561.75423842318,45,32169.890166191497,2,False,0.0,True,0,0.0,32,100,0,0
626,25000.0,92,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
612,77561.75423842318,74,32169.890166191497,3,False,0.0,True,0,0.0,41,0,0,0
3030,49000.0,66,0.0,4,True,49000.0,True,1,0.0,42,0,1,0
2398,52326.0,84,52326.0,1,True,52326.0,True,2,12892.0,35,100,0,0
2925,18000.0,90,0.0,1,True,18000.0,True,1,18000.0,35,0,0,1
1007,62000.0,27,0.0,4,True,62000.0,True,1,0.0,32,0,0,0
1302,60000.0,41,0.0,1,True,60000.0,True,1,0.0,32,0,0,0
1860,22500.0,46,0.0,4,True,22500.0,True,1,0.0,43,0,0,0
1485,100000.0,28,0.0,4,True,100000.0,True,1,0.0,32,0,0,0
3974,599.58,48,599.58,4,True,599.58,True,1,599.58,54,100,0,0
3614,50000.0,36,0.0,4,True,50000.0,True,2,50000.0,42,0,0,0
888,65000.0,87,65000.0,1,True,65000.0,True,1,0.0,32,100,0,0
1757,35000.0,62,0.0,3,True,35000.0,True,1,35000.0,43,0,0,0
1501,23000.0,54,23000.0,4,True,23000.0,True,1,23000.0,32,100,0,0
3291,30500.0,87,30500.0,1,True,30500.0,True,1,30500.0,35,100,0,0
1758,1050.0,92,0.0,4,True,1050.0,True,1,1050.0,37,0,0,1
1123,205000.0,61,0.0,3,True,205000.0,True,1,0.0,32,0,0,0
2487,60000.0,87,0.0,4,True,60000.0,True,1,60000.0,40,0,0,1
2793,77561.75423842318,81,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
2024,20000.0,91,20000.0,4,True,20000.0,True,1,20000.0,32,100,0,0
2742,125000.0,45,0.0,1,True,125000.0,True,2,25000.0,41,0,0,0
3946,50000.0,75,0.0,1,True,50000.0,True,1,50000.0,54,0,0,0
447,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,46,0,0,0
312,25000.0,57,0.0,4,True,25000.0,True,1,0.0,46,0,0,0
2615,80000.0,85,0.0,3,True,80000.0,True,2,20000.0,8,0,0,0
2570,50000.0,69,0.0,1,True,50000.0,True,1,50000.0,67,0,0,1
2737,25000.0,85,0.0,2,True,25000.0,True,1,0.0,42,0,0,0
2230,793845.0,92,793845.0,3,True,793845.0,True,2,345140.39,71,100,0,0
968,85625.0,88,85625.0,2,True,85625.0,True,1,0.0,32,100,0,0
3209,50000.0,89,0.0,1,True,50000.0,True,1,50000.0,35,0,0,1
667,60000.0,30,60000.0,3,True,60000.0,True,1,0.0,32,100,0,0
1290,242666.0,92,242666.0,3,True,242666.0,True,1,0.0,32,100,1,0
930,40000.0,90,0.0,1,True,40000.0,True,1,40000.0,32,0,0,0
2959,8000.0,79,8000.0,3,True,8000.0,True,1,8000.0,46,100,0,0
1271,50000.0,90,0.0,1,True,50000.0,True,1,0.0,65,0,0,1
338,77561.75423842318,23,32169.890166191497,2,False,0.0,True,0,0.0,32,100,1,0
192,65000.0,47,0.0,4,True,65000.0,True,1,0.0,46,0,0,0
992,95000.0,10,0.0,3,True,95000.0,True,1,0.0,40,0,0,0
3395,44500.0,50,44500.0,4,True,44500.0,True,1,44500.0,40,100,0,0
2529,80000.0,78,0.0,4,True,80000.0,True,2,30000.0,42,0,0,0
1268,25000.0,90,0.0,3,True,25000.0,True,1,0.0,32,0,0,0
1158,5000.0,33,5000.0,2,True,5000.0,True,1,5000.0,39,100,0,0
469,77561.75423842318,41,32169.890166191497,1,False,0.0,True,0,0.0,32,100,1,0
1005,320000.0,90,320000.0,1,True,320000.0,True,1,0.0,32,100,0,0
1662,50000.0,61,0.0,2,True,50000.0,True,1,0.0,32,0,0,0
500,77561.75423842318,92,32169.890166191497,3,False,0.0,True,0,0.0,32,100,1,0
1019,43000.0,59,0.0,4,True,43000.0,True,1,0.0,41,0,0,0
3313,24000.0,58,0.0,1,True,24000.0,True,1,24000.0,40,0,0,1
2478,77561.75423842318,60,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
2816,31000.0,89,31000.0,2,True,31000.0,True,1,0.0,32,100,0,0
1470,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
4042,-21375.0,69,-21375.0,4,True,-21375.0,True,1,-21375.0,37,100,0,0
223,100000.0,71,100000.0,2,True,100000.0,True,1,0.0,32,100,0,0
2448,50000.0,73,0.0,3,True,50000.0,True,2,25000.0,40,0,0,1
2516,159000.0,90,159000.0,1,True,159000.0,True,1,159000.0,45,100,1,0
3532,77561.75423842318,30,32169.890166191497,2,False,0.0,True,0,0.0,63,0,0,0
256,69875.0,69,69875.0,1,True,69875.0,True,1,0.0,39,100,0,0
2329,71902.0,77,0.0,4,True,71902.0,True,1,0.0,32,0,0,1
1798,77561.75423842318,74,32169.890166191497,1,False,0.0,True,0,0.0,32,100,0,0
2180,5000.0,81,5000.0,3,True,5000.0,True,1,5000.0,39,100,0,0
3861,50000.0,45,0.0,4,True,50000.0,True,1,50000.0,76,0,0,0
2464,25000.0,83,0.0,4,True,25000.0,True,1,25000.0,42,0,0,0
3333,15000.0,81,15000.0,2,True,15000.0,True,1,15000.0,39,100,0,0
3197,77561.75423842318,90,32169.890166191497,1,False,0.0,True,0,0.0,45,0,0,1
498,25000.0,58,0.0,3,True,25000.0,True,1,0.0,43,0,0,0
1968,8000.0,10,0.0,1,True,8000.0,True,1,0.0,40,0,0,0
2326,40000.0,76,40000.0,4,True,40000.0,True,1,0.0,39,100,0,0
2000,150000.0,25,0.0,3,True,150000.0,True,1,0.0,64,0,0,1
1125,691750.0,62,0.0,3,True,691750.0,True,1,0.0,32,0,0,0
1011,77561.75423842318,91,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
866,34500.0,92,34500.0,4,True,34500.0,True,1,0.0,32,100,0,0
359,25000.0,89,0.0,1,True,25000.0,True,1,0.0,32,0,0,0
505,62400.0,92,0.0,3,True,62400.0,True,1,0.0,32,0,0,0
3116,92100.0,32,92100.0,2,True,92100.0,True,3,92100.0,72,100,1,0
2833,65000.0,72,65000.0,3,True,65000.0,True,1,0.0,35,100,0,0
560,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,39,0,0,0
1506,8600.0,67,8600.0,1,True,8600.0,True,1,8600.0,32,100,0,0
1524,77561.75423842318,15,32169.890166191497,3,False,0.0,True,0,0.0,34,0,0,0
1751,30000.0,25,30000.0,2,True,30000.0,True,2,15000.0,32,100,0,0
1279,30000.0,89,0.0,4,True,30000.0,True,1,0.0,32,0,0,0
299,10000.0,36,10000.0,3,True,10000.0,True,1,0.0,32,100,0,0
2061,77561.75423842318,79,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
943,29500.0,68,29500.0,4,True,29500.0,True,1,0.0,40,100,0,0
1078,39000.0,69,39000.0,2,True,39000.0,True,1,0.0,32,100,0,0
100,237500.0,62,237500.0,1,True,237500.0,True,3,102500.0,78,100,0,0
2228,55000.0,89,0.0,3,True,55000.0,True,1,0.0,32,0,0,0
2222,75000.0,9,75000.0,4,True,75000.0,True,1,0.0,35,100,0,0
2861,800.0,30,800.0,3,True,800.0,True,1,800.0,32,100,0,0
495,17500.0,28,17500.0,2,True,17500.0,True,1,0.0,32,100,0,0
1554,25000.0,24,0.0,4,True,25000.0,True,1,0.0,69,0,0,1
3428,50000.0,45,0.0,4,True,50000.0,True,2,50000.0,40,0,0,1
3602,0.0,90,0.0,1,False,0.0,True,0,0.0,54,0,0,1
3767,50000.0,90,0.0,1,True,50000.0,True,1,50000.0,45,0,0,1
2596,25000.0,70,0.0,4,True,25000.0,True,1,25000.0,26,0,0,0
3246,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,42,0,0,0
2030,77561.75423842318,17,32169.890166191497,3,False,0.0,True,0,0.0,32,0,0,0
2893,0.0,59,0.0,3,False,0.0,True,0,0.0,54,0,0,1
2123,75000.0,80,0.0,1,True,75000.0,True,2,25000.0,75,0,0,1
2753,0.0,90,0.0,1,True,0.0,True,2,0.0,55,0,0,1
1786,77561.75423842318,92,32169.890166191497,4,False,0.0,True,0,0.0,32,0,0,0
3061,50000.0,85,0.0,2,True,50000.0,True,2,25000.0,42,0,0,0
670,20000.0,1,0.0,4,True,20000.0,True,1,0.0,32,0,0,0
1611,3190.0,81,3190.0,4,True,3190.0,True,1,0.0,32,100,0,0
1835,100000.0,86,0.0,2,True,100000.0,True,2,30000.0,35,0,0,0
2090,77561.75423842318,88,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
680,105000.0,91,0.0,2,True,105000.0,True,1,0.0,44,0,0,0
490,77561.75423842318,71,32169.890166191497,1,False,0.0,True,0,0.0,39,100,0,0
677,25000.0,91,0.0,2,True,25000.0,True,1,0.0,41,0,0,0
2740,25000.0,52,0.0,4,True,25000.0,True,1,0.0,42,0,0,0
208,65000.0,91,0.0,2,True,65000.0,True,1,0.0,32,0,0,0
1904,20000.0,30,0.0,4,True,20000.0,True,1,20000.0,64,0,0,1
3633,77561.75423842318,92,32169.890166191497,3,False,0.0,True,0,0.0,66,0,0,1
483,77561.75423842318,89,32169.890166191497,1,False,0.0,True,0,0.0,32,0,0,0
2289,77561.75423842318,88,32169.890166191497,2,False,0.0,True,0,0.0,44,0,0,0
682,25000.0,6,25000.0,4,True,25000.0,True,1,0.0,32,100,1,0
821,10000.0,60,10000.0,4,True,10000.0,True,1,0.0,32,100,1,0
2811,77561.75423842318,92,32169.890166191497,3,False,0.0,True,0,0.0,58,0,0,0
777,52000.0,91,0.0,2,True,52000.0,True,1,0.0,44,0,0,0
4169,1500.0,90,0.0,1,True,1500.0,True,1,1495.89,40,0,0,1
3179,77561.75423842318,29,32169.890166191497,4,False,0.0,True,0,0.0,42,0,0,0
548,62400.0,68,62400.0,4,True,62400.0,True,1,0.0,32,100,1,0
1369,77561.75423842318,88,32169.890166191497,4,False,0.0,True,0,0.0,41,0,0,0
1223,77561.75423842318,17,32169.890166191497,3,False,0.0,True,0,0.0,32,0,0,0
2870,25000.0,31,0.0,4,True,25000.0,True,1,25000.0,37,0,0,1
1090,77561.75423842318,91,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
1300,62000.0,30,0.0,2,True,62000.0,True,1,0.0,41,0,0,0
499,25000.0,79,25000.0,3,True,25000.0,True,1,0.0,32,100,0,0
3393,49000.0,84,49000.0,4,True,49000.0,True,1,49000.0,40,100,0,0
2585,77561.75423842318,88,32169.890166191497,4,False,0.0,True,0,0.0,41,0,0,0
1735,135000.0,61,135000.0,3,True,135000.0,True,1,0.0,32,100,0,0
1639,77561.75423842318,88,32169.890166191497,4,False,0.0,True,0,0.0,41,0,0,0
3426,3272.65,28,3272.65,2,True,3272.65,True,2,3272.65,41,100,0,0
2042,110000.0,79,110000.0,1,True,110000.0,True,2,90000.0,41,100,1,0
386,126000.0,61,0.0,4,True,126000.0,True,1,0.0,41,0,0,0
898,160000.0,75,160000.0,4,True,160000.0,True,1,0.0,43,100,1,0
2266,77561.75423842318,81,32169.890166191497,2,False,0.0,True,0,0.0,32,0,0,0
